structure,robot,dataset,scene_id,r_filter,n_points,solved,time_secs,construction_secs,n_samples,n_nodes
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.022847135,0.000181026,10225,22
capt,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.074605349,0.220915439,10225,22
kiddo,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.01462464,0.000386417,10225,22
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.019225327,0.000164441,10225,22
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.015152537,0.000177646,10225,22
capt_simd,baxter,bookshelf_tall_both_arms_hard,31,0.048,6975,true,0.032638369,0.403843815,10225,22
mvtable,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.016690669,0.000199127,5616,18
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.010338703,0.000237162,5616,18
capt,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.030584715,0.264653831,5616,18
kiddo,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.00749401,0.000355765,5616,18
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.009861576,0.000182017,5616,18
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.005613403,0.000198177,5616,18
capt_simd,baxter,bookshelf_tall_both_arms_hard,33,0.048,6964,true,0.011613739,0.421874603,5616,18
mvtable,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.088633183,0.00017093,35240,30
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.056933073,0.000180196,35240,30
capt,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.223179965,0.220856397,35240,30
kiddo,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.030180297,0.0003354,35240,30
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.058491194,0.000175885,35240,30
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.047461133,0.000181025,35240,30
capt_simd,baxter,bookshelf_tall_both_arms_hard,34,0.048,6981,true,0.112280778,0.404886365,35240,30
mvtable,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.044980139,0.0001535,26593,12
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.029218068,0.000175591,26593,12
capt,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.089478343,0.218180619,26593,12
kiddo,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.016116779,0.000329011,26593,12
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.025094915,0.000173524,26593,12
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.020092559,0.000172382,26593,12
capt_simd,baxter,bookshelf_tall_both_arms_hard,36,0.048,6975,true,0.040705785,0.39652816,26593,12
mvtable,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.017091216,0.000165557,4703,13
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.010809706,0.000188202,4703,13
capt,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.038319409,0.226907024,4703,13
kiddo,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.006933838,0.000303088,4703,13
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.008087571,0.000160527,4703,13
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.006226668,0.000185862,4703,13
capt_simd,baxter,bookshelf_tall_both_arms_hard,37,0.048,6972,true,0.013812114,0.404305905,4703,13
mvtable,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.049886145,0.000148348,6509,14
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.031337719,0.000177618,6509,14
capt,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.106445341,0.219234072,6509,14
kiddo,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.016577224,0.00029396,6509,14
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.027171839,0.000160822,6509,14
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.020958147,0.000181466,6509,14
capt_simd,baxter,bookshelf_tall_both_arms_hard,38,0.048,6974,true,0.04725201,0.399951174,6509,14
mvtable,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.108670524,0.000150916,13197,38
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.067755931,0.000182587,13197,38
capt,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.27499494,0.219180597,13197,38
kiddo,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.029007898,0.000292257,13197,38
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.0579701,0.000161072,13197,38
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.044618084,0.000174692,13197,38
capt_simd,baxter,bookshelf_tall_both_arms_hard,39,0.048,6977,true,0.107308323,0.400581391,13197,38
mvtable,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.041123542,0.000148897,6723,26
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.026261846,0.00018022,6723,26
capt,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.093496435,0.218662811,6723,26
kiddo,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.015200887,0.000316831,6723,26
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.021038814,0.000177736,6723,26
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.01614458,0.000192993,6723,26
capt_simd,baxter,bookshelf_tall_both_arms_hard,40,0.048,6972,true,0.036791204,0.399500747,6723,26
mvtable,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.097551739,0.000146954,12022,31
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.061341792,0.000181454,12022,31
capt,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.234859239,0.217972856,12022,31
kiddo,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.030541952,0.000309927,12022,31
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.051493646,0.000176138,12022,31
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.040631037,0.000175866,12022,31
capt_simd,baxter,bookshelf_tall_both_arms_hard,41,0.048,6975,true,0.091921414,0.398136609,12022,31
mvtable,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.034021983,0.000152524,16297,17
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.021915106,0.000196584,16297,17
capt,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.073945192,0.217283643,16297,17
kiddo,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.014148091,0.000308835,16297,17
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.018742566,0.000162473,16297,17
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.014978159,0.000179729,16297,17
capt_simd,baxter,bookshelf_tall_both_arms_hard,42,0.048,6967,true,0.029903488,0.397751258,16297,17
mvtable,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.029677707,0.000151123,11319,13
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.018951132,0.000178657,11319,13
capt,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.066845224,0.218476974,11319,13
kiddo,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.010772102,0.000314382,11319,13
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.014862055,0.00016064,11319,13
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.010960313,0.000180937,11319,13
capt_simd,baxter,bookshelf_tall_both_arms_hard,44,0.048,6972,true,0.022560366,0.398184814,11319,13
mvtable,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.042124338,0.000152876,8588,40
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.026539448,0.000198226,8588,40
capt,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.102463658,0.217799191,8588,40
kiddo,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.018503212,0.000297342,8588,40
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.02214281,0.000161638,8588,40
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.01698613,0.000176285,8588,40
capt_simd,baxter,bookshelf_tall_both_arms_hard,45,0.048,6965,true,0.039183288,0.398984288,8588,40
mvtable,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.053317865,0.000150914,29315,40
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.034982888,0.00018191,29315,40
capt,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.132646821,0.217797314,29315,40
kiddo,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.035744415,0.000490814,29315,40
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.027507801,0.000188378,29315,40
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.021786404,0.000223814,29315,40
capt_simd,baxter,bookshelf_tall_both_arms_hard,46,0.048,6969,true,0.044737296,0.398697629,29315,40
mvtable,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.030623648,0.000166314,27245,13
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.020536505,0.000183284,27245,13
capt,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.071811636,0.22082442,27245,13
kiddo,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.012339218,0.000306005,27245,13
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.01791736,0.0001722,27245,13
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.014398282,0.000205694,27245,13
capt_simd,baxter,bookshelf_tall_both_arms_hard,47,0.048,6972,true,0.029363565,0.400302591,27245,13
mvtable,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.073019867,0.000151743,22580,9
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.046714566,0.000178847,22580,9
capt,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.148182901,0.215053176,22580,9
kiddo,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.023920427,0.000310527,22580,9
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.037063858,0.000173139,22580,9
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.029040324,0.000191789,22580,9
capt_simd,baxter,bookshelf_tall_both_arms_hard,49,0.048,6971,true,0.059638705,0.39485209,22580,9
mvtable,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.066231023,0.000185587,8209,30
mvtable_mutable,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.041737576,0.00018047,8209,30
capt,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.153445849,0.218726349,8209,30
kiddo,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.028627384,0.000305868,8209,30
mvtable_simd,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.033012561,0.000176665,8209,30
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.02530284,0.000176004,8209,30
capt_simd,baxter,bookshelf_tall_both_arms_hard,50,0.048,6973,true,0.059071875,0.399810136,8209,30
mvtable,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.042952156,0.000147385,5794,51
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.026843067,0.000174438,5794,51
capt,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.108586913,0.19704386,5794,51
kiddo,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.017609799,0.00029663,5794,51
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.022504093,0.000152713,5794,51
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.017268428,0.000168375,5794,51
capt_simd,baxter,bookshelf_tall_both_arms_medium,1,0.048,6499,true,0.042445739,0.368599229,5794,51
mvtable,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.026097881,0.000145572,7994,9
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.016610555,0.000177323,7994,9
capt,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.060204798,0.19631262,7994,9
kiddo,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.009780067,0.000283526,7994,9
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.01335095,0.000170019,7994,9
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.010241845,0.000172758,7994,9
capt_simd,baxter,bookshelf_tall_both_arms_medium,2,0.048,6508,true,0.02228622,0.355538898,7994,9
mvtable,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.051195462,0.000151492,23022,10
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.032959494,0.000182694,23022,10
capt,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.104763501,0.21847964,23022,10
kiddo,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.016889788,0.000301245,23022,10
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.024987567,0.000157221,23022,10
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.019585846,0.000174096,23022,10
capt_simd,baxter,bookshelf_tall_both_arms_medium,3,0.048,6970,true,0.039342303,0.397103608,23022,10
mvtable,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.09035967,0.000143775,33082,62
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.057603526,0.000174187,33082,62
capt,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.214263242,0.195330984,33082,62
kiddo,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.034082627,0.000306094,33082,62
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.052260695,0.000147597,33082,62
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.040327929,0.000171245,33082,62
capt_simd,baxter,bookshelf_tall_both_arms_medium,4,0.048,6504,true,0.090802359,0.356226092,33082,62
mvtable,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.034520353,0.000152372,4418,27
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.021474741,0.000172258,4418,27
capt,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.074666776,0.195743872,4418,27
kiddo,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.013413648,0.000276126,4418,27
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.015886658,0.000165209,4418,27
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.012043598,0.000166463,4418,27
capt_simd,baxter,bookshelf_tall_both_arms_medium,5,0.048,6511,true,0.025425453,0.353216926,4418,27
mvtable,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.066051552,0.000164534,19679,14
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.042274959,0.000191466,19679,14
capt,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.152731107,0.215087153,19679,14
kiddo,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.025183538,0.000320458,19679,14
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.033309922,0.000172577,19679,14
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.025707938,0.000177427,19679,14
capt_simd,baxter,bookshelf_tall_both_arms_medium,6,0.048,6958,true,0.055906534,0.394804197,19679,14
mvtable,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.009804839,0.000160456,1358,42
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.006144283,0.000181485,1358,42
capt,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.022414932,0.194367279,1358,42
kiddo,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.010010142,0.000280379,1358,42
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.004164176,0.000148041,1358,42
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.003185704,0.000166268,1358,42
capt_simd,baxter,bookshelf_tall_both_arms_medium,7,0.048,6496,true,0.007989697,0.350651504,1358,42
mvtable,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.496493213,0.000183229,325491,43
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.332087678,0.000181303,325491,43
capt,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,1.022768954,0.216822826,325491,43
kiddo,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.204237385,0.000291941,325491,43
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.274459378,0.000172928,325491,43
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.224220811,0.00019814,325491,43
capt_simd,baxter,bookshelf_tall_both_arms_medium,8,0.048,6972,true,0.425866883,0.400033066,325491,43
mvtable,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.016534764,0.000160524,2169,27
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.010491872,0.000177851,2169,27
capt,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.033702887,0.216078295,2169,27
kiddo,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.010127333,0.000358595,2169,27
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.006822888,0.000160243,2169,27
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.005078837,0.000172182,2169,27
capt_simd,baxter,bookshelf_tall_both_arms_medium,9,0.048,6973,true,0.01110248,0.397136344,2169,27
mvtable,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.107419925,0.000148733,97121,11
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.073531916,0.000186963,97121,11
capt,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.206615913,0.215606948,97121,11
kiddo,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.049599314,0.000303009,97121,11
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.069235194,0.00015958,97121,11
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.056638249,0.000186089,97121,11
capt_simd,baxter,bookshelf_tall_both_arms_medium,10,0.048,6971,true,0.109754035,0.392857969,97121,11
mvtable,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.904163362,0.00014449,1000000,11
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.641950969,0.000175013,1000000,11
capt,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,1.703385878,0.194559198,1000000,11
kiddo,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.451263437,0.000283579,1000000,11
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.544328105,0.00015542,1000000,11
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.460779745,0.000176068,1000000,11
capt_simd,baxter,bookshelf_tall_both_arms_medium,11,0.048,6487,false,0.777985706,0.354213355,1000000,11
mvtable,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.068710801,0.000143668,9701,13
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.043118136,0.000173623,9701,13
capt,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.17685699,0.194642166,9701,13
kiddo,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.020415477,0.000323094,9701,13
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.035822051,0.000148434,9701,13
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.027560132,0.000176949,9701,13
capt_simd,baxter,bookshelf_tall_both_arms_medium,12,0.048,6500,true,0.065529693,0.353302219,9701,13
mvtable,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.338720332,0.000142572,396654,12
mvtable_mutable,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.23750211,0.000192061,396654,12
capt,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.761363729,0.19664562,396654,12
kiddo,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.144942498,0.000293827,396654,12
mvtable_simd,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.227478714,0.000153734,396654,12
mvtable_mutable_simd,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.194640318,0.000191239,396654,12
capt_simd,baxter,bookshelf_tall_both_arms_medium,13,0.048,6496,true,0.381872978,0.355670222,396654,12
